id,parent_id,normalized_name,founded_at,status,company_found_at,since_founded,alpha,beta,closed,development,live,operating,private
r:10409,c:14741,moovement,2006-05-01,operating,2006-05-01,0,0,0,0,0,0,1,0
r:1041,c:1204,baynote recommendations,2004-11-01,live,2004-11-01,0,0,0,0,0,1,0,0
r:10410,c:14741,jobboard,2006-05-01,beta,2006-05-01,0,0,1,0,0,0,0,0
r:10411,c:14743,salim,1975-01-20,closed,2000-01-01,-9112,0,0,1,0,0,0,0
r:10412,c:14000,dedicated managed hosting,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10413,c:14000,enterprise class colocation,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10414,c:14000,microsoft licensing,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10415,c:14000,virtualization services,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10416,c:14744,apidock,2004-02-09,operating,2004-02-09,0,0,0,0,0,0,1,0
r:10417,c:14744,flowdock,2004-02-09,development,2004-02-09,0,0,0,0,1,0,0,0
r:10419,c:14747,location leaderboard,2008-12-13,operating,2008-09-01,103,0,0,0,0,0,1,0
r:10421,c:14753,contactology,2003-01-01,live,2002-01-01,365,0,0,0,0,1,0,0
r:10422,c:1316,reply marketplace,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10423,c:14758,dispatchthis,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:10424,c:14760,crowdfilter,2007-08-01,operating,2007-08-01,0,0,0,0,0,0,1,0
r:10425,c:14761,s3crm,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:10428,c:14765,captive portal solution for mobile internet providers,2007-10-19,operating,2007-10-19,0,0,0,0,0,0,1,0
r:10429,c:14765,wifi access service for events and conferences,2007-10-19,operating,2007-10-19,0,0,0,0,0,0,1,0
r:1043,c:528,alibaba,1999-06-01,live,1999-06-01,0,0,0,0,0,1,0,0
r:10430,c:13800,metaverse media players,2007-06-01,operating,2007-06-01,0,0,0,0,0,0,1,0
r:10435,c:14775,leapfish,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:10436,c:14775,ihype,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:10437,c:14775,ziddler,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:10439,c:14777,the governor cms,2005-10-15,operating,2005-10-15,0,0,0,0,0,0,1,0
r:1044,c:1206,taobao,2003-05-01,live,2003-05-01,0,0,0,0,0,1,0,0
r:10441,c:14778,storage infrastructure consolidation,2008-07-01,operating,2008-07-01,0,0,0,0,0,0,1,0
r:10442,c:14778,virtual desktop infrastructure,2008-07-01,operating,2008-07-01,0,0,0,0,0,0,1,0
r:10443,c:14778,it consulting,2008-07-01,operating,2008-07-01,0,0,0,0,0,0,1,0
r:10444,c:1600,righthealth,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10447,c:14784,prospect insight marketing automation,2007-10-01,live,2007-01-01,273,0,0,0,0,1,0,0
r:10448,c:14787,tap social,2010-03-03,live,2007-01-01,1157,0,0,0,0,1,0,0
r:10449,c:14789,nanonavi,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:1045,c:1207,winelog,2008-01-01,operating,2005-09-01,852,0,0,0,0,0,1,0
r:10450,c:14789,nanofinder,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:10451,c:14791,zykis as real as it gets,2006-10-27,development,2006-10-27,0,0,0,0,1,0,0,0
r:10453,c:14791,zykis mail,2006-10-27,operating,2006-10-27,0,0,0,0,0,0,1,0
r:10455,c:14795,arx cosign,1987-01-01,live,1987-01-01,0,0,0,0,0,1,0,0
r:10456,c:14795,privateserver hsm,1987-01-01,operating,1987-01-01,0,0,0,0,0,0,1,0
r:10457,c:14795,privatecard security solution,1987-01-01,operating,1987-01-01,0,0,0,0,0,0,1,0
r:10458,c:14795,privatecard smartcard security reader,1987-01-01,operating,1987-01-01,0,0,0,0,0,0,1,0
r:10459,c:14795,minikey usb token,1987-01-01,operating,1987-01-01,0,0,0,0,0,0,1,0
r:10460,c:14796,maintenance connection browser based cmms,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:10464,c:6206,beta pro 61g optical node with ups,2008-12-01,live,1988-01-01,7640,0,0,0,0,1,0,0
r:10465,c:14797,kingdee eas,1993-08-08,operating,1993-08-08,0,0,0,0,0,0,1,0
r:10466,c:14798,aid factory,1997-11-01,operating,1997-11-01,0,0,0,0,0,0,1,0
r:10467,c:14255,tiqview,2004-10-01,operating,2004-10-01,0,0,0,0,0,0,1,0
r:10468,c:14255,tiqrules,2004-10-01,operating,2004-10-01,0,0,0,0,0,0,1,0
r:10471,c:14807,blogspirit community edition,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:10473,c:14807,blogspirit business edition,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:10474,c:14807,blogspirit starter edition,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:10476,c:14818,communipedia de,2006-12-01,private,2006-12-01,0,0,0,0,0,0,0,1
r:10477,c:14818,mymusic,2006-12-01,operating,2006-12-01,0,0,0,0,0,0,1,0
r:10478,c:14818,berater de,2006-12-01,operating,2006-12-01,0,0,0,0,0,0,1,0
r:10479,c:14821,one system v6,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:1048,c:1208,alipay,2004-01-01,live,2004-01-01,0,0,0,0,0,1,0,0
r:10480,c:14823,mobile marketing,2008-03-31,operating,2008-03-31,0,0,0,0,0,0,1,0
r:10481,c:14823,interactive marketing,2008-03-31,operating,2008-03-31,0,0,0,0,0,0,1,0
r:10482,c:14823,wads,2008-03-31,operating,2008-03-31,0,0,0,0,0,0,1,0
r:10483,c:14823,whouse,2008-03-31,operating,2008-03-31,0,0,0,0,0,0,1,0
r:10484,c:14823,wmovie,2008-03-31,operating,2008-03-31,0,0,0,0,0,0,1,0
r:1049,c:1211,senior care referral service,2000-07-01,operating,2000-07-01,0,0,0,0,0,0,1,0
r:1050,c:1204,baynote social search,2004-11-01,live,2004-11-01,0,0,0,0,0,1,0,0
r:10535,c:14836,knowledge processing unit,2007-03-21,operating,2007-03-21,0,0,0,0,0,0,1,0
r:10536,c:14836,knowledge engine for data mining,2007-03-21,operating,2007-03-21,0,0,0,0,0,0,1,0
r:10537,c:14836,knowledge engine for cse,2007-03-21,operating,2007-03-21,0,0,0,0,0,0,1,0
r:10539,c:14839,tableau desktop,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:1054,c:1218,fora tv,2005-11-01,live,2005-01-01,304,0,0,0,0,1,0,0
r:10540,c:14839,tableau server,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10541,c:14839,tableau reader,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10542,c:14841,it training,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10543,c:14841,sun hardware,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10544,c:14841,sap consultancy,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10545,c:14842,estima home valuation tool,2008-03-01,operating,2008-03-01,0,0,0,0,0,0,1,0
r:10546,c:14842,paris real estate prices heatmap,2008-03-01,operating,2008-03-01,0,0,0,0,0,0,1,0
r:10547,c:14842,realtors comparison tool,2008-03-01,operating,2008-03-01,0,0,0,0,0,0,1,0
r:1055,c:1216,evite,1998-01-01,operating,1998-01-01,0,0,0,0,0,0,1,0
r:10550,c:14847,3x remote backup appliance,2007-11-01,live,2007-11-01,0,0,0,0,0,1,0,0
r:10551,c:14848,logo design studio,1993-05-03,operating,1993-05-03,0,0,0,0,0,0,1,0
r:10554,c:14856,interguard,2002-05-01,operating,2002-05-01,0,0,0,0,0,0,1,0
r:10555,c:14856,laptop cop,2002-05-01,operating,2002-05-01,0,0,0,0,0,0,1,0
r:10556,c:14856,webwatcher,2002-05-01,operating,2002-05-01,0,0,0,0,0,0,1,0
r:10557,c:14856,sonar,2002-05-01,operating,2002-05-01,0,0,0,0,0,0,1,0
r:10558,c:14856,datalock,2002-05-01,operating,2002-05-01,0,0,0,0,0,0,1,0
r:10560,c:14857,vedit,1980-01-01,operating,1980-01-01,0,0,0,0,0,0,1,0
r:10561,c:14861,accunurse,1988-01-01,operating,1988-01-01,0,0,0,0,0,0,1,0
r:10562,c:14861,voicelink,1988-01-01,operating,1988-01-01,0,0,0,0,0,0,1,0
r:10563,c:14861,vocollect voice,1988-01-01,operating,1988-01-01,0,0,0,0,0,0,1,0
r:10564,c:14861,voice directed distribution,1988-01-01,operating,1988-01-01,0,0,0,0,0,0,1,0
r:10565,c:14863,macrovision amg data solutions,2000-06-10,operating,2000-06-10,0,0,0,0,0,0,1,0
r:10566,c:14863,macrovision amg lasso media recognition solution,2000-06-10,operating,2000-06-10,0,0,0,0,0,0,1,0
r:10575,c:14869,ad management,2008-08-01,operating,2008-08-01,0,0,0,0,0,0,1,0
r:10576,c:14875,esa international space station dvd,1979-01-01,operating,1979-01-01,0,0,0,0,0,0,1,0
r:10577,c:14875,european parliament interactive multilingual dvd,1979-01-01,operating,1979-01-01,0,0,0,0,0,0,1,0
r:10578,c:14875,creative labs conference dvd,1979-01-01,operating,1979-01-01,0,0,0,0,0,0,1,0
r:10579,c:14875,ear to the ground tv programme,1979-01-01,operating,1979-01-01,0,0,0,0,0,0,1,0
r:1058,c:1219,jango,2007-11-01,live,2007-11-01,0,0,0,0,0,1,0,0
r:10580,c:14875,northern star documentary,1979-01-01,operating,1979-01-01,0,0,0,0,0,0,1,0
r:10582,c:14880,healthguru,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10583,c:14880,pregnancyhealthguru,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10584,c:14880,sexhealthguru,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10585,c:14880,collegehealthguru,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10586,c:14880,newshealthguru,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10587,c:14880,illumistream health,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10588,c:14881,buzzing online managed service,2007-11-01,live,2007-11-23,-22,0,0,0,0,1,0,0
r:10589,c:14881,buzzing online on demand,2007-11-01,live,2007-11-23,-22,0,0,0,0,1,0,0
r:10592,c:14888,safe access,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:10593,c:14888,strata guard,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:10594,c:14888,vam,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:10595,c:14890,external database provider 1 5 for dotnetnuke,2006-03-01,operating,2006-03-01,0,0,0,0,0,0,1,0
r:10596,c:59,google friend connect,2008-12-03,closed,1998-09-07,3740,0,0,1,0,0,0,0
r:10597,c:14893,click sense,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:10598,c:9435,screening room,2008-07-18,operating,2008-07-18,0,0,0,0,0,0,1,0
r:106,c:446,weebly blog platform,2007-08-16,live,2006-01-01,592,0,0,0,0,1,0,0
r:1060,c:1222,disqus,2007-10-30,live,2007-05-05,178,0,0,0,0,1,0,0
r:10602,c:14897,dabbleboard,2008-06-01,operating,2008-06-01,0,0,0,0,0,0,1,0
r:10604,c:14925,employee discount program,2006-06-01,operating,2006-06-01,0,0,0,0,0,0,1,0
r:10605,c:14925,voluntary benefits,2006-06-01,operating,2006-06-01,0,0,0,0,0,0,1,0
r:1061,c:1223,sezwho,2006-10-01,live,2006-10-01,0,0,0,0,0,1,0,0
r:10611,c:14931,adsourcetracker,2008-10-05,operating,2008-10-05,0,0,0,0,0,0,1,0
r:10612,c:14935,digitalchalk,2006-09-26,live,2006-09-26,0,0,0,0,0,1,0,0
r:10613,c:14935,quizums,2006-09-26,operating,2006-09-26,0,0,0,0,0,0,1,0
r:10615,c:14938,kumbre net,2000-05-18,operating,2000-05-18,0,0,0,0,0,0,1,0
r:10616,c:14938,coa,2000-05-18,operating,2000-05-18,0,0,0,0,0,0,1,0
r:10619,c:14943,fusion splicers,2001-02-01,operating,2001-02-01,0,0,0,0,0,0,1,0
r:10626,c:14957,it benchmarking,2002-03-20,operating,2002-03-20,0,0,0,0,0,0,1,0
r:10627,c:14957,it sourcing,2002-03-20,operating,2002-03-20,0,0,0,0,0,0,1,0
r:10628,c:14957,mid contract negotiation,2002-03-20,operating,2002-03-20,0,0,0,0,0,0,1,0
r:10629,c:14957,digital media value chain analysis,2002-03-20,operating,2002-03-20,0,0,0,0,0,0,1,0
r:10630,c:14957,lowering cost,2002-03-20,operating,2002-03-20,0,0,0,0,0,0,1,0
r:10631,c:13130,legal translation,2006-09-01,operating,2006-09-01,0,0,0,0,0,0,1,0
r:10632,c:14593,expressor data integration platform,2008-05-01,private,2007-01-01,486,0,0,0,0,0,0,1
r:10637,c:14971,iviewxpress,2008-12-10,live,2007-08-27,471,0,0,0,0,1,0,0
r:10638,c:14971,iviioo v mail,2007-08-27,operating,2007-08-27,0,0,0,0,0,0,1,0
r:1064,c:1226,fav or it,2007-08-15,beta,2007-08-01,14,0,1,0,0,0,0,0
r:10640,c:182,healthline media network,2002-01-01,operating,2002-01-01,0,0,0,0,0,0,1,0
r:10647,c:384,dubit platform,2009-06-17,live,2003-01-01,2359,0,0,0,0,1,0,0
r:10648,c:5207,rss one,2006-07-24,operating,2006-07-24,0,0,0,0,0,0,1,0
r:10650,c:14997,prestashop,2007-05-10,operating,2007-05-10,0,0,0,0,0,0,1,0
r:10657,c:15007,viigo for individuals,2004-01-05,operating,2004-01-05,0,0,0,0,0,0,1,0
r:10658,c:15007,viigo for publishers,2004-01-05,operating,2004-01-05,0,0,0,0,0,0,1,0
r:10659,c:15007,viigo for enterprises,2004-01-05,operating,2004-01-05,0,0,0,0,0,0,1,0
r:10660,c:15007,viigo for content providers,2004-01-05,operating,2004-01-05,0,0,0,0,0,0,1,0
r:10663,c:14792,gliider,2008-08-01,private,2008-08-01,0,0,0,0,0,0,0,1
r:10665,c:15013,titanium,2009-06-08,live,2006-09-01,1011,0,0,0,0,1,0,0
r:10666,c:15015,tribax social media framework,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:10667,c:15015,mytribax,2008-01-01,live,2008-01-01,0,0,0,0,0,1,0,0
r:10668,c:15017,quantivo analyzer,2008-01-01,development,2005-01-01,1095,0,0,0,1,0,0,0
r:10669,c:29,yahoo boss,2008-11-01,live,1994-01-01,5418,0,0,0,0,1,0,0
r:1067,c:1229,my music,2007-08-12,live,2007-11-01,-81,0,0,0,0,1,0,0
r:10670,c:15018,silver tail forensics,2009-02-01,live,2008-01-08,390,0,0,0,0,1,0,0
r:10671,c:15018,silver tail mitigation,2009-02-01,live,2008-01-08,390,0,0,0,0,1,0,0
r:10673,c:15020,modelinia,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:10674,c:15023,broadchoice workspace,2008-11-17,live,2007-11-01,382,0,0,0,0,1,0,0
r:10675,c:15024,wireless control module,2008-10-01,live,2008-10-01,0,0,0,0,0,1,0,0
r:10678,c:15034,threat management platform,2011-06-01,operating,2011-06-01,0,0,0,0,0,0,1,0
r:10681,c:15049,optimate tv,2007-06-15,operating,2007-06-15,0,0,0,0,0,0,1,0
r:10687,c:15060,snappr,2008-02-01,operating,2008-02-01,0,0,0,0,0,0,1,0
r:10688,c:15060,snappr mobi,2008-02-01,operating,2008-02-01,0,0,0,0,0,0,1,0
r:10692,c:15062,informetica,2001-06-12,live,2001-01-01,162,0,0,0,0,1,0,0
r:10693,c:15062,sims,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10694,c:15062,senciatrack,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10695,c:15064,wireless price change platform for large retail chains,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10699,c:15073,twones,2008-07-01,private,2008-07-01,0,0,0,0,0,0,0,1
r:1070,c:1231,alisoft,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:10700,c:1654,os x,1976-04-01,operating,1976-04-01,0,0,0,0,0,0,1,0
r:10701,c:1654,apple tv,2006-09-17,operating,1976-04-01,11126,0,0,0,0,0,1,0
r:10702,c:15076,aftercad online,2004-05-01,operating,2004-05-01,0,0,0,0,0,0,1,0
r:10703,c:15086,pto blocks,2001-12-23,live,2001-12-23,0,0,0,0,0,1,0,0
r:10704,c:15087,voip termination,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10705,c:15087,voip origination,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10706,c:15087,did numbers,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10707,c:15087,sip trunking,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10708,c:15087,hosted pbx,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10709,c:15087,t1 pri phone lines,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10710,c:15087,virtual pri,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10711,c:15087,ip flex,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10712,c:15087,dedicated internet access,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10713,c:15087,sdsl dedicated internet access,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10714,c:15087,t1 dedicated internet access,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10715,c:15087,t3 dedicated internet access,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10716,c:15087,oc3 dedicated internet access,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10717,c:15087,ethernet dedicated internet access,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10718,c:15087,private line,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10719,c:15087,polycom ip phones,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10720,c:15087,logic pbx,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10721,c:15087,video conferencing systems,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10722,c:15087,rpx hd 200 series,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10723,c:15087,rpx hd 400 series,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10724,c:15087,logic pbx ? business edition,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10725,c:15087,logic pbx ? call center edition,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10726,c:15087,hd voice,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10727,c:15087,business line service,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10728,c:15087,digital pbx trunk service,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10729,c:15087,centrex,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10730,c:15087,isdn pri local,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10731,c:15087,integrated local access ip flex,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10732,c:15087,national unified messaging system,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10733,c:15087,virtual private network services vpns,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10734,c:15087,custom redirect service crs,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10735,c:15087,virtual business lines,2008-05-01,operating,2008-05-01,0,0,0,0,0,0,1,0
r:10737,c:15088,sterling integration solutions,1975-01-01,operating,1975-01-01,0,0,0,0,0,0,1,0
r:10738,c:15088,sterling collaboration network,1975-01-01,operating,1975-01-01,0,0,0,0,0,0,1,0
r:10739,c:15088,sterling managed file transfer,1975-01-01,operating,1975-01-01,0,0,0,0,0,0,1,0
r:10740,c:15088,sterling selling and fulfillment suite,1975-01-01,operating,1975-01-01,0,0,0,0,0,0,1,0
r:10741,c:15088,sterling multi channel selling,1975-01-01,operating,1975-01-01,0,0,0,0,0,0,1,0
r:10742,c:15088,sterling total payments for financial services,1975-01-01,operating,1975-01-01,0,0,0,0,0,0,1,0
r:10743,c:15091,phonebak pda phone,2005-05-16,operating,2005-05-16,0,0,0,0,0,0,1,0
r:10744,c:15091,phonebak symbian os,2005-05-16,operating,2005-05-16,0,0,0,0,0,0,1,0
r:10745,c:15091,phonebak blackberry,2005-05-16,operating,2005-05-16,0,0,0,0,0,0,1,0
r:10746,c:15091,anti theft software windows os,2005-05-16,operating,2005-05-16,0,0,0,0,0,0,1,0
r:10747,c:15091,anti theft software mac os,2005-05-16,operating,2005-05-16,0,0,0,0,0,0,1,0
r:10749,c:15091,phonebak sony ericsson,2005-05-16,operating,2005-05-16,0,0,0,0,0,0,1,0
r:1075,c:1245,crashplan,2007-01-01,live,2001-10-01,1918,0,0,0,0,1,0,0
r:10753,c:15110,tengaged,2010-01-30,operating,2010-01-30,0,0,0,0,0,0,1,0
r:10757,c:15113,voxware 3,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:10758,c:15113,directconnect,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:1076,c:596,smile,1995-06-15,live,1995-06-15,0,0,0,0,0,1,0,0
r:10767,c:15126,op5 monitor,2004-10-10,live,2003-01-01,648,0,0,0,0,1,0,0
r:10768,c:15126,op5 logserver,2005-11-01,live,2003-01-01,1035,0,0,0,0,1,0,0
r:10769,c:15126,op5 statistics,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10772,c:15130,www knetwit,2007-06-26,operating,2007-06-26,0,0,0,0,0,0,1,0
r:10773,c:15135,agilence 3 2,2006-01-01,live,2006-01-01,0,0,0,0,0,1,0,0
r:10774,c:15139,artus,2000-12-03,operating,2000-12-03,0,0,0,0,0,0,1,0
r:10775,c:15139,ektos,2000-12-03,operating,2000-12-03,0,0,0,0,0,0,1,0
r:10776,c:15139,stratego,2000-12-03,operating,2000-12-03,0,0,0,0,0,0,1,0
r:10777,c:15139,advisor,2000-12-03,operating,2000-12-03,0,0,0,0,0,0,1,0
r:10778,c:15141,quantace q1000,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:10787,c:15149,boom,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10788,c:15149,iswot,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10789,c:15149,influmers,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10790,c:15149,sia,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10791,c:15149,pppp,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10792,c:15149,wex,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10793,c:15149,360 degree internet marketing,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10794,c:15149,360 degree internet branding,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10795,c:15149,full cycle digital marketing,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:10797,c:714,typography served,2008-01-01,beta,2006-02-01,699,0,1,0,0,0,0,0
r:10798,c:714,photography served,2008-01-01,beta,2006-02-01,699,0,1,0,0,0,0,0
r:10799,c:714,fashion served,2006-02-01,operating,2006-02-01,0,0,0,0,0,0,1,0
r:1080,c:1240,draftmix,2007-06-01,operating,2007-06-01,0,0,0,0,0,0,1,0
r:10800,c:714,industrial design served,2006-02-01,operating,2006-02-01,0,0,0,0,0,0,1,0
r:10801,c:15158,voyij deal challenge,2008-03-01,operating,2008-03-01,0,0,0,0,0,0,1,0
r:10802,c:15180,coveroo,2008-10-01,operating,2008-10-01,0,0,0,0,0,0,1,0
r:10803,c:15182,inetours,1987-01-01,operating,1987-01-01,0,0,0,0,0,0,1,0
r:10804,c:1242,thumbtack,1974-04-04,operating,1974-04-04,0,0,0,0,0,0,1,0
r:10806,c:15184,loans,2008-12-01,operating,2008-12-01,0,0,0,0,0,0,1,0
r:10807,c:15184,cell phones,2008-12-01,operating,2008-12-01,0,0,0,0,0,0,1,0
r:10808,c:15191,newgoo,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10809,c:15191,airplay,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10810,c:15191,airdo,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:10811,c:15193,one question network,2005-07-31,operating,2005-07-31,0,0,0,0,0,0,1,0
r:10812,c:15193,encontent,2005-07-31,operating,2005-07-31,0,0,0,0,0,0,1,0
r:10813,c:15193,thepharmacenter,2005-07-31,operating,2005-07-31,0,0,0,0,0,0,1,0
r:10814,c:15193,theleadstream,2005-07-31,operating,2005-07-31,0,0,0,0,0,0,1,0
r:10816,c:15197,placement services,2007-02-09,operating,2007-02-09,0,0,0,0,0,0,1,0
r:10817,c:15198,rackmount servers and accessories,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10818,c:15198,amd opteron processor servers,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10819,c:15198,intel xeon processor servers,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10820,c:15198,nvidia tesla server,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10821,c:15198,hiperserv servers,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10822,c:15198,workstations,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10823,c:15198,hiperstation,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10824,c:15198,nvidia tesla workstattions,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10825,c:15198,blade servers,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10826,c:15198,hiperblade,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10827,c:15198,amd optron blade server,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:10828,c:15198,intel xeon blade server,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
